reading_plan_id,day_number,book_name,chapter_number,created_at,updated_at
36,16,Neemias,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,16,Neemias,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,17,Ester,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,17,Ester,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,18,Daniel,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,18,Daniel,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,19,Mateus,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,19,Mateus,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,19,Mateus,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,20,Mateus,20,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,20,Mateus,21,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,21,Lucas,10,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,22,João,13,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,22,João,14,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,23,Atos,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,23,Atos,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,24,Atos,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,24,Atos,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,25,Atos,9,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,26,Atos,16,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,27,Romanos,12,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,27,Romanos,13,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,28,1 Timóteo,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,28,1 Timóteo,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,29,Tito,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
36,30,2 Timóteo,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,1,João,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,2,Mateus,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,3,Marcos,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,4,Lucas,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,5,Mateus,9,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,6,Marcos,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,7,Lucas,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,8,João,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,9,Mateus,14,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,10,Marcos,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,11,Lucas,13,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,12,João,9,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,13,Mateus,17,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,14,Marcos,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,15,Lucas,17,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,16,João,11,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,17,Mateus,20,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,18,Marcos,10,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,19,Lucas,18,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,20,João,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
26,21,João,21,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,1,Gênesis,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,1,Gênesis,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,2,Gênesis,16,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,3,Gênesis,18,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,3,Gênesis,19,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,3,Gênesis,20,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,3,Gênesis,21,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,4,Gênesis,24,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,5,Gênesis,29,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,5,Gênesis,30,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,6,Êxodo,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,6,Êxodo,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,7,Êxodo,15,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,8,Josué,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,9,Juízes,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,9,Juízes,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,10,Rute,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,10,Rute,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,10,Rute,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,10,Rute,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,11,1 Samuel,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,11,1 Samuel,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,12,1 Samuel,25,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,13,2 Samuel,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,13,2 Samuel,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,14,Ester,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,14,Ester,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,15,Provérbios,31,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,16,Lucas,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,17,Mateus,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,17,Mateus,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,18,João,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,19,Lucas,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,20,João,11,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,21,Lucas,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,22,Lucas,13,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,23,Lucas,18,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,24,Marcos,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,25,Lucas,21,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,26,João,20,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,27,Atos,9,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,28,Atos,16,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,29,Romanos,16,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
29,30,2 Timóteo,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,1,Mateus,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,2,Mateus,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,3,Marcos,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,4,Lucas,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,5,Mateus,13,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,6,Lucas,10,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,7,Lucas,11,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,8,Lucas,12,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,9,Lucas,13,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,10,Lucas,14,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,11,Lucas,15,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,12,Lucas,16,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,13,Lucas,17,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,14,Lucas,18,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,15,Mateus,18,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,16,Mateus,20,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,17,Mateus,21,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,18,Mateus,22,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,19,Mateus,24,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,20,Mateus,25,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,21,Marcos,12,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,22,Marcos,13,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,23,Lucas,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,24,Lucas,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,25,Mateus,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,26,Mateus,25,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,27,Lucas,18,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,28,Lucas,19,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,29,Mateus,13,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
27,30,Lucas,20,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,1,Gênesis,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,1,Gênesis,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,2,Gênesis,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,2,Gênesis,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,3,Gênesis,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,3,Gênesis,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,4,Gênesis,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,4,Gênesis,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,5,Gênesis,9,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,5,Gênesis,10,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,6,Gênesis,11,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,6,Gênesis,12,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,7,Gênesis,13,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,7,Gênesis,14,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,8,Gênesis,15,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,8,Gênesis,16,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,9,Gênesis,17,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,9,Gênesis,18,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,10,Gênesis,19,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,10,Gênesis,20,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,11,Gênesis,21,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,11,Gênesis,22,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,12,Gênesis,23,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,12,Gênesis,24,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,13,Gênesis,25,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,13,Gênesis,26,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,14,Gênesis,27,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,14,Gênesis,28,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,15,Gênesis,29,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,15,Gênesis,30,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,16,Gênesis,31,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,16,Gênesis,32,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,17,Gênesis,33,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,17,Gênesis,34,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,18,Gênesis,35,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,18,Gênesis,36,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,19,Gênesis,37,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,19,Gênesis,38,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,20,Gênesis,39,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,20,Gênesis,40,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,21,Gênesis,41,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,21,Gênesis,42,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,22,Gênesis,43,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,22,Gênesis,44,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,23,Gênesis,45,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,23,Gênesis,46,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,24,Gênesis,47,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,24,Gênesis,48,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,25,Gênesis,49,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,25,Gênesis,50,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,26,Êxodo,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,26,Êxodo,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,27,Êxodo,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,27,Êxodo,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,28,Êxodo,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,28,Êxodo,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,29,Êxodo,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,29,Êxodo,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,30,Êxodo,9,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,30,Êxodo,10,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,31,Êxodo,11,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,31,Êxodo,12,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,32,Êxodo,13,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,32,Êxodo,14,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,33,Êxodo,15,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,33,Êxodo,16,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,34,Êxodo,17,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,34,Êxodo,18,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,35,Êxodo,19,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,35,Êxodo,20,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,36,Êxodo,21,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,36,Êxodo,22,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,37,Êxodo,23,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,37,Êxodo,24,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,38,Êxodo,25,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,38,Êxodo,26,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,39,Êxodo,27,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,39,Êxodo,28,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,40,Êxodo,29,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,40,Êxodo,30,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,41,Êxodo,31,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,41,Êxodo,32,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,42,Êxodo,33,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,42,Êxodo,34,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,43,Êxodo,35,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,43,Êxodo,36,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,44,Êxodo,37,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,44,Êxodo,38,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,45,Êxodo,39,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,45,Êxodo,40,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,46,Levítico,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,46,Levítico,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,47,Levítico,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,47,Levítico,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,48,Levítico,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,48,Levítico,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,49,Levítico,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,49,Levítico,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,50,Levítico,9,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,50,Levítico,10,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,51,Levítico,11,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,51,Levítico,12,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,52,Levítico,13,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,52,Levítico,14,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,53,Levítico,15,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,53,Levítico,16,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,54,Levítico,17,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,54,Levítico,18,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,55,Levítico,19,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,55,Levítico,20,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,56,Levítico,21,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,56,Levítico,22,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,57,Levítico,23,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,57,Levítico,24,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,58,Levítico,25,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,58,Levítico,26,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,59,Levítico,27,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,59,Números,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,60,Números,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,60,Números,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,61,Números,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,61,Números,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,62,Números,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,62,Números,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,63,Números,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,63,Números,9,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,64,Números,10,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,64,Números,11,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,65,Números,12,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,65,Números,13,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,66,Números,14,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,66,Números,15,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,67,Números,16,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,67,Números,17,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,68,Números,18,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,68,Números,19,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,69,Números,20,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,69,Números,21,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,70,Números,22,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,70,Números,23,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,71,Números,24,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,71,Números,25,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,72,Números,26,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,72,Números,27,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,73,Números,28,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,73,Números,29,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,74,Números,30,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,74,Números,31,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,75,Números,32,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,75,Números,33,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,76,Números,34,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,76,Números,35,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,77,Números,36,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,77,Deuteronômio,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,78,Deuteronômio,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,78,Deuteronômio,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,79,Deuteronômio,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,79,Deuteronômio,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,80,Deuteronômio,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,80,Deuteronômio,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,81,Deuteronômio,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,81,Deuteronômio,9,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,82,Deuteronômio,10,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,82,Deuteronômio,11,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,83,Deuteronômio,12,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,83,Deuteronômio,13,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,84,Deuteronômio,14,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,84,Deuteronômio,15,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,85,Deuteronômio,16,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,85,Deuteronômio,17,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,86,Deuteronômio,18,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,86,Deuteronômio,19,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,87,Deuteronômio,20,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,87,Deuteronômio,21,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,88,Deuteronômio,22,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,88,Deuteronômio,23,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,89,Deuteronômio,24,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,89,Deuteronômio,25,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,90,Deuteronômio,26,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
11,90,Deuteronômio,27,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,1,Isaías,1,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,1,Isaías,2,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,1,Isaías,3,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,1,Isaías,4,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,2,Isaías,5,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,2,Isaías,6,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,2,Isaías,7,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,2,Isaías,8,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,3,Isaías,9,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,3,Isaías,10,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,3,Isaías,11,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,3,Isaías,12,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,4,Isaías,13,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,4,Isaías,14,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,4,Isaías,15,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,4,Isaías,16,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,5,Isaías,17,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,5,Isaías,18,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,5,Isaías,19,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,5,Isaías,20,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
12,6,Isaías,21,2025-12-21T01:12:00.476704,2025-12-21T01:12:00.476704
